id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32987477,P,91018434,Jack,Brooklyn,Sheepshead Bay,40.5987,-73.9593,Shared room,25,1,0,,,1,0
33429492,FEMALE SHARED ROOM 3 Single Beds Near Subway-1,172369331,Abby,Brooklyn,Coney Island,40.57776,-73.98313,Shared room,25,3,2,6/11/2019,1.05,10,0
33934534,#1 Shared ROOM 4YOU for 6 guests,256235740,Levi,Brooklyn,Crown Heights,40.66738,-73.93669,Shared room,25,2,1,5/28/2019,0.71,3,167
34316785,La Greka (Couch Surfing),109843377,Rubi,Brooklyn,Bedford-Stuyvesant,40.67981,-73.91022,Shared room,25,7,0,,,2,88
34413482,1 Bed in the Living Room Shared Stay for Male,172369331,Abby,Brooklyn,Coney Island,40.57607,-73.9833,Shared room,25,5,1,5/31/2019,0.75,10,129
34844630,Beautiful apartment in Gravesend(Girls share room),261338177,Diana,Brooklyn,Gravesend,40.58941,-73.97116,Shared room,25,7,0,,,6,321
34844773,PureVia (Girls shared room only),261338177,Diana,Brooklyn,Gravesend,40.59087,-73.97275,Shared room,25,7,1,5/26/2019,0.67,6,313
34844961,The Pineapple tree (Girls shared room only),261338177,Diana,Brooklyn,Gravesend,40.58972,-73.97172,Shared room,25,7,0,,,6,343
35197505,twin bed in hostel style shared room,201813482,Nick,Brooklyn,Bushwick,40.70513,-73.91576,Shared room,25,4,0,,,5,340
35200165,Twin bed in hostel with other guests,201813482,Nick,Brooklyn,Bushwick,40.70508,-73.91577,Shared room,25,4,0,,,5,346
35481361,Prospect Park Hostel- Male Long Term Stay-3,179478172,Elizabeth,Brooklyn,Flatbush,40.65175,-73.96208,Shared room,25,10,1,6/15/2019,1,3,299
35481807,Male Shared room 1 bed in the bedroom long term,179478172,Elizabeth,Brooklyn,Flatbush,40.65022,-73.96281,Shared room,25,4,1,6/26/2019,1,3,334
35481930,Prospect Park Hostel- Male Long Term Stay-1,179478172,Elizabeth,Brooklyn,Flatbush,40.64946,-73.96041,Shared room,25,10,0,,,3,341
35676738,Comfortable Private Room,264362310,Lens,Brooklyn,Sheepshead Bay,40.60724,-73.95219,Private room,25,1,0,,,1,178
36473044,The place you were dreaming for.(only for guys),261338177,Diana,Brooklyn,Gravesend,40.5908,-73.97116,Shared room,25,1,0,,,6,338
36473253,Heaven for you(only for guy),261338177,Diana,Brooklyn,Gravesend,40.59118,-73.97119,Shared room,25,7,0,,,6,365
12625934,Private oasis in Hamilton Heights.,68551886,Sandra,Manhattan,Harlem,40.82859,-73.9497,Private room,25,1,0,,,1,0
16557384,Private Room in Cozy Harlem 2 Bedroom,38853591,Kyle,Manhattan,Harlem,40.82261,-73.95163,Private room,25,2,102,6/18/2019,3.33,1,99
16778904,"Quiet cozy apartment, air-conditioned room",111433024,Danielle,Manhattan,Washington Heights,40.84353,-73.94201,Private room,25,3,34,5/31/2019,1.46,1,139
17604613,Living Room Space In NYC,29893675,Wendell,Manhattan,Harlem,40.82432,-73.9385,Shared room,25,1,9,10/22/2017,0.32,2,0
17794915,Modest West Harlem Room Nearby Columbia University,121585653,Ari,Manhattan,Harlem,40.81733,-73.95413,Private room,25,1,0,,,1,0
21408195,The Manhattanville,145242566,Corey,Manhattan,Harlem,40.81956,-73.95277,Shared room,25,3,61,6/23/2019,2.99,2,7
22611675,Private Room in WaHi,166398662,Michelle,Manhattan,Washington Heights,40.8372,-73.94196,Private room,25,1,2,1/24/2018,0.11,1,0
23078172,Affordable & Convenient,43352661,Charles,Manhattan,Washington Heights,40.84502,-73.94078,Shared room,25,1,51,5/26/2019,2.99,3,365
9944320,Nice Spacious Room for a Month,19878684,Lakshey,Queens,Ozone Park,40.68247,-73.84368,Shared room,25,10,0,,,1,0
12630799,Cozy Sunny room,65820457,Marilyn,Queens,Ridgewood,40.70595,-73.90871,Private room,25,5,0,,,1,0
13697001,A shared spacious bedroom with attached bathroom,52267190,Jas,Queens,Ozone Park,40.68226,-73.84396,Shared room,25,1,0,,,1,0
22206207,Private room with visit to queens #4,158540605,Sonia,Queens,Glendale,40.69916,-73.8892,Private room,25,1,95,7/5/2019,6.18,6,258
22636785,Private room with visit to queens # 2,158540605,Sonia,Queens,Glendale,40.70148,-73.88954,Private room,25,2,75,6/23/2019,4.29,6,254
22637100,"Private room in Queens, Ny # 1",158540605,Sonia,Queens,Glendale,40.70099,-73.89034,Private room,25,1,101,7/4/2019,5.59,6,216
22713294,Cozy Ridgewood Spot,58884411,Hubert,Queens,Ridgewood,40.70111,-73.89988,Private room,25,3,0,,,1,0
22984650,"Private room in Queens Village, NY. Near JFK.",143212135,David,Queens,St. Albans,40.70419,-73.75116,Private room,25,3,60,6/9/2019,3.61,1,350
25669472,"Modern, comfy studio apartment",121851703,Mo,Queens,Queens Village,40.72105,-73.73444,Entire home/apt,25,1,45,7/1/2019,3.37,2,292
28589725,"CAMAS PARA MUJERES VIAJERAS EN QUEENS,(Only Women)",215778245,Jessy & Christian,Queens,Corona,40.74056,-73.86446,Shared room,25,2,15,6/27/2019,1.77,6,330
28777497,Gorgeous Cozy Brooklyn apartment suite,99133678,Chelsea,Queens,Ridgewood,40.7092,-73.91246,Private room,25,1,0,,,1,0
29778804,Giant private bedroom w 1/2 bathroom in 4BR apt,58266933,Jordan,Queens,Astoria,40.75805,-73.90927,Private room,25,7,2,3/21/2019,0.29,1,66
31341166,"Stay like a NYker - Cheap, clean and close to All",137501374,LKL Rental,Queens,Elmhurst,40.74057,-73.86975,Private room,25,1,17,6/20/2019,2.79,3,231
32038185,"8mins  to JFK airport, separate door & bathroom",240203470,Modesta,Queens,Jamaica,40.67804,-73.80122,Private room,25,1,44,6/30/2019,9.23,1,41
33749769,HABITACIÃ“N COMPARTIDA PARA MUJERES AVENTURERAS!,223087887,Jess & Ana,Queens,Corona,40.74116,-73.86705,Shared room,25,2,10,7/3/2019,3.45,8,344
34413436,"Bed only ladys, near LaGuardia & Manhattan",223087887,Jess & Ana,Queens,Corona,40.74262,-73.86674,Shared room,25,1,12,7/7/2019,6,8,351
35145314,"Only Ladys, twin bed, near La Guardia&Manhattan",223087887,Jess & Ana,Queens,Corona,40.74132,-73.86683,Shared room,25,2,1,6/15/2019,1,8,346
35150643,ONLY LADYS/  3 CAMAS PARA MUJERES EN QUEENS.,223087887,Jess & Ana,Queens,Corona,40.74119,-73.86748,Shared room,25,1,2,6/20/2019,2,8,351
36101190,Flushing Hideout,30839692,Stavros,Queens,Flushing,40.75406,-73.80613,Shared room,25,1,1,6/30/2019,1,3,86
22856025,Newly Renovated Guest Room with Private Bath,34635838,Madeline,Staten Island,Bull's Head,40.60295,-74.17117,Private room,25,1,34,5/16/2019,2.06,2,0
11959854,Affordable Private Cozy Room!,45990565,Alba & Genesis,Bronx,Morris Heights,40.8522,-73.91014,Private room,26,3,21,6/8/2019,0.64,2,127
19974905,Esteem's Place,141615596,Esteem,Bronx,Parkchester,40.83805,-73.85867,Shared room,26,1,18,4/23/2019,0.78,2,342
22510506,PrÃ­vate room,165003654,Rocio,Bronx,Norwood,40.87396,-73.87785,Private room,26,30,24,1/15/2019,1.39,1,303
23670513,Nice place for ladies only,177161276,Sissy,Bronx,Olinville,40.88455,-73.86587,Shared room,26,1,10,3/7/2019,0.67,1,312
26639925,Esteem's Place Deux,141615596,Esteem,Bronx,Parkchester,40.83791,-73.85845,Private room,26,1,14,6/13/2019,1.24,2,311
28509709,Bronx Apartment College Ave,215183568,Matilde,Bronx,Claremont Village,40.83739,-73.91118,Private room,26,1,20,3/26/2019,2.07,1,3
12885249,Room in Bushwick Bk available June,65459567,Destiny,Brooklyn,Bushwick,40.68651,-73.91185,Private room,26,14,0,,,1,0
16852728,!!! Outpost Coliving . Shared twin room,2092314,Valentin,Brooklyn,East Flatbush,40.65024,-73.95051,Shared room,26,30,2,4/30/2018,0.09,7,365
18645286,Sunny & cozzy room in beautiful apartment,48157058,MichÃ¨le,Brooklyn,Crown Heights,40.67541,-73.93253,Private room,26,7,0,,,1,59
21756084,Cozy Private Bedroom in Bushwick,17906387,Jess,Brooklyn,Bushwick,40.69668,-73.91395,Private room,26,4,1,1/4/2018,0.05,1,0
23216187,Spacious and sunny room in Crown Heights,8260418,Matthew,Brooklyn,Crown Heights,40.67671,-73.94938,Private room,26,2,0,,,1,0
23466360,Comfy Brooklyn Studio,111782745,Brian,Brooklyn,Williamsburg,40.70477,-73.93206,Shared room,26,2,8,4/7/2018,0.48,2,0
28670432,X 20-203,115993835,Shimin,Brooklyn,Sunset Park,40.64036,-74.00822,Private room,26,1,13,4/12/2019,1.36,5,141
30071389,Lothlorien,224513581,Gaia,Brooklyn,Bedford-Stuyvesant,40.67752,-73.90886,Private room,26,30,0,,,2,250
32384354,Shared Room - All Female - Great Roommates!,107180958,Sarah & John @ Bedly,Brooklyn,Crown Heights,40.67652,-73.94016,Shared room,26,15,2,5/31/2019,0.59,2,23
32384721,Shared Room: All Male - Coed Apt-Great Roommates,107180958,Sarah & John @ Bedly,Brooklyn,Crown Heights,40.67692,-73.94038,Shared room,26,20,2,5/13/2019,0.75,2,49
33632933,Comfy and quiet bed for women travelers,224150,Svetlana,Brooklyn,Midwood,40.61489,-73.94541,Shared room,26,2,5,5/10/2019,1.83,1,0
11637578,Spacious and sunny room for rent,61684714,Grace,Manhattan,Washington Heights,40.84248,-73.93849,Private room,26,7,0,,,1,0
9990448,Luggage/Shower Depot!!!/US Open/LGA/JFK,21216008,Jose,Queens,Jackson Heights,40.75024,-73.87849,Shared room,26,1,15,6/22/2019,0.68,4,365
19197129,Best CoLiving next to Bushwick!,134293540,Valentin,Queens,Ridgewood,40.70508,-73.90217,Shared room,26,31,5,5/4/2018,0.22,4,365
25834015,Great cozy room,194108889,Juan,Queens,Maspeth,40.72605,-73.90711,Private room,26,3,2,4/30/2019,0.16,1,118
28590307,SALA/CAMA PARA MUJERES VIAJERAS (WOMEN ONLY),215778245,Jessy & Christian,Queens,Corona,40.73888,-73.86618,Shared room,26,2,21,7/1/2019,2.58,6,352
32293787,"Easy access Mall, Midtown & JFK. Vast room space!",137358866,Kazuya,Queens,Elmhurst,40.74467,-73.8726,Private room,26,30,0,,,103,233
33747879,Small room for female guests only,252636577,Jean,Queens,Flushing,40.76,-73.82466,Shared room,26,2,5,7/8/2019,1.65,2,90
32364762,Bronx,19303369,Hiroki,Bronx,Kingsbridge,40.88474,-73.90321,Private room,27,30,0,,,37,0
34180340,Sunny & Spacious Room,181233778,Aishah,Bronx,Belmont,40.85595,-73.88519,Private room,27,30,0,,,1,68
34259050,One little beautiful room in an 3bedroom apartment,258671946,Basil Walker,Bronx,Longwood,40.82654,-73.90516,Private room,27,2,7,6/16/2019,3.5,1,60
5352301,Housing for SGU/AUA/SABA/ROSS students,27741331,Lyn,Brooklyn,East Flatbush,40.65777,-73.92263,Private room,27,30,9,3/23/2019,0.18,2,345
6652170,Bunk Bed room share in Bklyn near Brooklyn College,17927814,Malisa,Brooklyn,Flatlands,40.62787,-73.94276,Shared room,27,5,0,,,1,0
9077858,Beautiful shared apartment / Coliving in Brooklyn,27974952,Alex,Brooklyn,East Flatbush,40.64509,-73.94825,Shared room,27,30,7,3/20/2019,0.16,7,342
16837628,Outpost Coliving. Great shared apartment Flatbush,2092314,Valentin,Brooklyn,East Flatbush,40.64136,-73.94705,Shared room,27,30,0,,,7,365
18194450,Gorgeous Brooklyn Bedroom with Luxury Decor,54289696,Monica,Brooklyn,Crown Heights,40.67038,-73.93214,Private room,27,2,81,6/9/2019,2.99,1,84
19906528,Calm and cozy bedstuy room,72926334,Iquane,Brooklyn,Bedford-Stuyvesant,40.6844,-73.93138,Private room,27,1,68,6/16/2019,2.88,3,112
22117898,Brooklyn city room,160495098,Miller,Brooklyn,East Flatbush,40.63479,-73.94848,Private room,27,2,4,9/29/2018,0.23,5,0
22446205,Brooklyn clean and quiet,164456084,Roody,Brooklyn,Canarsie,40.63409,-73.89383,Private room,27,1,0,,,1,0
22928463,Great apartment in Bushwick available in Feb,35510045,Aaron,Brooklyn,Bushwick,40.705,-73.91933,Private room,27,14,0,,,1,0
23004287,"Brooklyn,  KingsHwy . 1 room for 1 person",166204258,Olga,Brooklyn,Sheepshead Bay,40.6092,-73.9572,Private room,27,1,1,2/5/2018,0.06,1,0
30434346,"Prime private room,  on bedford ave in a 2Bd apt",1395530,Dorit,Brooklyn,Williamsburg,40.71285,-73.96124,Private room,27,20,2,5/27/2019,0.42,1,333
31101775,Apartment share close to train station,201015598,Anchor,Brooklyn,Bedford-Stuyvesant,40.67862,-73.91233,Shared room,27,1,4,6/10/2019,0.63,17,89
34869203,Sunset House,107234799,ç¿,Brooklyn,Sunset Park,40.64943,-74.01018,Private room,27,15,1,7/1/2019,1,1,0
30086614,"private room in clean, homey apartment",3147746,Elise,Manhattan,Washington Heights,40.8444,-73.93654,Private room,27,29,1,11/20/2018,0.13,1,124
32722219,New Beautiful Apt in Manhattan 30min to Midtown,19303369,Hiroki,Manhattan,Inwood,40.86428,-73.92199,Private room,27,29,1,5/31/2019,0.77,37,32
7053353,Large PB w/ Half Bath in Astoria,8002698,Jeremy,Queens,Astoria,40.75966,-73.90924,Private room,27,30,3,10/15/2017,0.07,1,0
11059197,Clean and warm room in Flushing,57398859,Sean,Queens,Flushing,40.76726,-73.81217,Private room,27,1,0,,,1,0
13694021,"BasementSolo Private bedRoom No 
Window in NYC, 2E",31307789,Luffy,Queens,Corona,40.74736,-73.85587,Shared room,27,2,13,6/21/2019,0.35,2,361
14475417,Best â€œH.P TWIN Bedâ€ 5 mins to LGA airport &US OPEN,32446721,Veronica,Queens,Corona,40.74889,-73.86489,Shared room,27,1,16,6/28/2019,0.71,6,364
14821756,"LowerLevel House NYC,Traveler ShortStay BedRoom",31307789,Luffy,Queens,Corona,40.74864,-73.85436,Shared room,27,2,16,6/7/2019,0.48,2,365
19196911,Beautiful shared room in Modern CoLiving space,134293540,Valentin,Queens,Ridgewood,40.7061,-73.9115,Shared room,27,30,4,9/30/2018,0.18,4,6
22151067,"30 mins from Manhattan, Clean room in Queens",161743285,Elena,Queens,Rego Park,40.73266,-73.85447,Shared room,27,60,1,12/23/2017,0.05,1,0
22349506,Shared room in nice surroundings in Ridgewood!!,134293540,Valentin,Queens,Ridgewood,40.70615,-73.90367,Shared room,27,31,5,7/6/2018,0.27,4,6
30442775,Cozy room in Astoria ideal for travelers on budget,220095360,Jayoung,Queens,Astoria,40.76341,-73.92535,Private room,27,7,0,,,1,0
34146260,Crash Pad in Jackson Heights,153371127,Nancy,Queens,Jackson Heights,40.75023,-73.87772,Shared room,27,1,4,6/10/2019,2.73,2,355
21981845,A happy home,158178970,Raquel,Staten Island,Randall Manor,40.63108,-74.12512,Private room,27,1,21,6/19/2019,1.14,3,287
8402207,BEDROOM PRIVATE COMFY NEAR 6 TRAIN NO CURFEW,44260966,Alicia,Bronx,Soundview,40.82939,-73.86514,Private room,28,2,98,6/21/2019,2.12,3,108
19054683,Fully-furnished modern apartment,97907084,Kim,Bronx,Wakefield,40.90281,-73.85201,Entire home/apt,28,1,0,,,1,0
21122874,Private Room w/ Queen Bed & Twin Bed,152353924,Dominique,Bronx,Parkchester,40.83408,-73.87419,Private room,28,3,27,7/1/2019,1.32,2,214
28291704,Mott Haven Dorm-Bed A,174785358,Rem,Bronx,Port Morris,40.8102,-73.93147,Shared room,28,1,18,6/20/2019,1.93,7,60
28309976,BnB & Spa,22125997,Lilly Rose,Bronx,Westchester Square,40.84184,-73.84967,Private room,28,1,26,6/21/2019,2.65,2,123
28335929,Mott Haven Dorm-Bed B,174785358,Rem,Bronx,Port Morris,40.80952,-73.93005,Shared room,28,1,17,6/3/2019,1.79,7,83
28338004,Mott Haven Dorm-Bed D,174785358,Rem,Bronx,Port Morris,40.80994,-73.93061,Shared room,28,1,29,5/27/2019,3.09,7,89
28338131,Mott Haven Dorm-Bed E,174785358,Rem,Bronx,Port Morris,40.80977,-73.93038,Shared room,28,1,16,6/22/2019,1.7,7,0
31267520,Mott Haven Dorm-Bed F,174785358,Rem,Bronx,Port Morris,40.8094,-73.93173,Shared room,28,1,17,6/18/2019,2.77,7,319
34444336,Mott Haven Dorm-Bed G,174785358,Rem,Bronx,Port Morris,40.80816,-73.93176,Shared room,28,1,4,6/14/2019,2.07,7,64
34446898,Mott Haven Dorm-Bed H,174785358,Rem,Bronx,Port Morris,40.80856,-73.93055,Shared room,28,1,4,6/22/2019,2.03,7,71
34715931,Mott Haven Dorm AA,30509656,Orit,Bronx,Port Morris,40.80852,-73.9306,Shared room,28,1,5,6/17/2019,2.94,8,60
34717211,Mott Haven Dorm BB,30509656,Orit,Bronx,Port Morris,40.80869,-73.9317,Shared room,28,1,1,5/25/2019,0.67,8,73
34718463,Mott Haven Dorm DD,30509656,Orit,Bronx,Port Morris,40.80996,-73.93172,Shared room,28,1,2,5/21/2019,1.15,8,365
34718633,Mott Haven Dorm CC,30509656,Orit,Bronx,Port Morris,40.80838,-73.93091,Shared room,28,1,3,6/3/2019,1.7,8,363
34782691,Mott Haven Dorm EE,30509656,Orit,Bronx,Port Morris,40.80868,-73.93015,Shared room,28,1,3,6/21/2019,2.65,8,362
34791645,Mott Haven Dorm FF,30509656,Orit,Bronx,Port Morris,40.80858,-73.93164,Shared room,28,1,10,6/23/2019,6.82,8,351
35169758,Mott Haven Dorm GG,30509656,Orit,Bronx,Port Morris,40.80828,-73.9319,Shared room,28,1,2,6/16/2019,2,8,88
9697749,Private bedroom in BedStuy!,43380791,Ali,Brooklyn,Bedford-Stuyvesant,40.68762,-73.92318,Private room,28,10,1,1/6/2016,0.02,1,0
9826081,"Bright apartment, Crown Heights",5385509,Ingrid Harvold,Brooklyn,Crown Heights,40.67534,-73.94958,Private room,28,14,3,1/25/2017,0.07,1,0
11294566,Bright & comfy room in Bed Stuy 3BR,59018284,Dorien,Brooklyn,Bedford-Stuyvesant,40.69062,-73.93497,Private room,28,1,5,4/25/2016,0.12,1,0
13058496,Sunny Private Room in Brooklyn,72315258,Anna,Brooklyn,Crown Heights,40.67619,-73.93866,Private room,28,1,0,,,1,0
15813866,LADIES ONLY! Privacy in a shared space :),27260699,J,Brooklyn,Bushwick,40.69382,-73.90925,Shared room,28,1,117,5/23/2019,4.56,4,118
16301173,LADIES ONLY!! Privacy in a shared space :),27260699,J,Brooklyn,Bushwick,40.69533,-73.90889,Shared room,28,1,103,5/1/2019,4.02,4,133
16394179,Private Bedroom + Shared House,101809002,Tak,Brooklyn,Brownsville,40.65958,-73.91113,Private room,28,1,7,3/1/2017,0.23,1,0
16805050,!!!Living&Working. Beautiful Coliving on Flatbush,2092314,Valentin,Brooklyn,East Flatbush,40.64513,-73.9488,Shared room,28,30,3,6/20/2018,0.13,7,365
16835493,!!!Outpost Coliving . Flatbush. Cozy shared room,2092314,Valentin,Brooklyn,Flatbush,40.64476,-73.96473,Shared room,28,30,0,,,7,365
17224372,Friendly Room 20-202,115993835,Shimin,Brooklyn,Sunset Park,40.63992,-74.0076,Private room,28,1,31,3/10/2019,1.08,5,1
21659073,Great shared apartm in the heart of Bushwick,146345538,Sergii,Brooklyn,Bushwick,40.69168,-73.9132,Shared room,28,30,5,10/27/2018,0.25,5,281
22165795,Large room in Bedstuy brownstone,161903367,Kyle,Brooklyn,Bedford-Stuyvesant,40.68135,-73.94718,Private room,28,2,1,1/1/2018,0.05,1,0
22481840,"MODERN & SPACIOUS PAD!
5MINS TO L/J,M/A,C TRAINS",162572530,Carmen,Brooklyn,Bushwick,40.68328,-73.90783,Entire home/apt,28,2,13,6/11/2018,0.72,1,0
30062210,Cozy Four Twenty Friendly Bedroom in Brooklyn,225913497,Mamadou,Brooklyn,Bedford-Stuyvesant,40.67966,-73.90755,Private room,28,3,1,1/1/2019,0.16,1,0
30319473,Amazing Convenient Cozy Room (girl preferred),47227131,Xiao,Brooklyn,Sunset Park,40.64456,-74.00839,Private room,28,10,1,1/3/2019,0.16,1,0
32616111,Big  room!!! (only for GUYS),51596474,Antony,Brooklyn,Gravesend,40.58539,-73.96984,Shared room,28,9,2,4/16/2019,0.55,12,0
32777705,Good Brooklyn shared apartment close to train,201015598,Anchor,Brooklyn,Bedford-Stuyvesant,40.67668,-73.91243,Shared room,28,1,5,6/8/2019,1.5,17,89
32935986,Uniware( only for GUYS),51596474,Antony,Brooklyn,Gravesend,40.58527,-73.96871,Shared room,28,10,0,,,12,0
33897702,Privacy in a shared Space!! Males Only Plz,27260699,J,Brooklyn,Bushwick,40.69541,-73.90785,Shared room,28,1,8,6/17/2019,3.2,4,41
33899850,Privacy in a Shared Space! Males only plz,27260699,J,Brooklyn,Bushwick,40.69606,-73.9095,Shared room,28,1,4,6/24/2019,1.71,4,53
34089853,Quaint And Cozy Stop Over,242296495,Angela,Brooklyn,East Flatbush,40.64979,-73.93299,Private room,28,1,13,7/7/2019,5.49,3,49
35269107,2éƒ¨å±‹ã§ã®ï½¼ï½ªï½± 10ç•³ é§…ã‹ã‚‰å¾’æ­©3åˆ† ï¾Œï¾žï¾™ï½¯ï½¸ï¾˜ï¾ã®å¤§äººæ°—ï½´ï¾˜ï½±:ï½³ï½¨ï¾˜ï½±ï¾‘ï½½ï¾žï¾Šï¾žï½°ï½¸ï¾žã‹ã‚‰3é§…,19303369,Hiroki,Brooklyn,Bedford-Stuyvesant,40.68833,-73.95055,Private room,28,30,0,,,37,54
5385943,Spacious Room in Awesome Apt Sublet,27919611,Matthew,Manhattan,Washington Heights,40.83242,-73.93931,Private room,28,20,0,,,1,0
7556587,Sunny Room in Harlem,39608626,,Manhattan,Harlem,40.82929,-73.94182,Private room,28,1,1,8/1/2015,0.02,1,0
9838920,1 bedroom in Morningside Apartment,12745771,Amanda,Manhattan,Washington Heights,40.85509,-73.93236,Private room,28,1,1,12/31/2015,0.02,1,0
19475130,Private Bedroom in a Prewar Brownstone,136646834,Val,Manhattan,Washington Heights,40.83587,-73.93734,Private room,28,2,19,1/17/2018,0.78,1,0
31071518,Private room in my apartment.,191442758,Naftali,Manhattan,Harlem,40.81425,-73.94549,Private room,28,4,6,4/16/2019,1.05,1,0
23976566,Clean Private Room in Rosedale - Close to JFK+Mall,105124052,Latoya,Queens,Rosedale,40.65882,-73.7332,Private room,28,1,35,5/9/2019,2.25,1,43
30441377,Great access/2min U can use 5 lines(EFMR7),200239515,Shogo,Queens,Woodside,40.74652,-73.89154,Private room,28,28,0,,,15,0
30772721,Budget friendly room in Queens. 5mins to subway!,137358866,Kazuya,Queens,Elmhurst,40.73489,-73.88048,Private room,28,30,0,,,103,63
31403932,"Go to NYC? Stay with us. Cozy, Clean &Close all",137501374,LKL Rental,Queens,Elmhurst,40.73998,-73.86802,Private room,28,1,12,6/24/2019,3.03,3,236
32359401,NEW renovated bathroom & Private backyard,19303369,Hiroki,Queens,Elmhurst,40.74503,-73.87099,Private room,28,30,0,,,37,1
32786180,Comfortable private single room (Queens),234393604,Sol,Queens,Middle Village,40.71474,-73.89931,Private room,28,1,21,6/19/2019,6.49,1,14
34112635,CRASH PAD near LGA JFK,21216008,Jose,Queens,Jackson Heights,40.75078,-73.87949,Shared room,28,1,4,6/8/2019,2.11,4,354
35001278,"COUCH, ONLY LADYS, cerca a Manhattan",223087887,Jess & Ana,Queens,Corona,40.74206,-73.86628,Shared room,28,1,0,,,8,357
35481276,NIGHT CRAS PAD,153371127,Nancy,Queens,Jackson Heights,40.74908,-73.87961,Shared room,28,1,0,,,2,341
